id,scrape_id,last_scraped,host_id,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,price,minimum_nights,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,city,state,county,county_name,series_complete_pop_pct,series_complete_yes,completeness_pct,zip
2935870,20210425152431,2021-04-26,6554158,"Hollywood, Florida, United States",Hollywood,25.9868,-80.11954,Entire apartment,Entire home/apt,4,160.0,5,0,24,54,313,2021-04-26,20,94.0,9.0,10.0,10.0,10.0,9.0,2,0.26,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
3089271,20210425152431,2021-04-26,15228939,"Hollywood, Florida, United States",Hollywood,25.98862,-80.11919,Entire apartment,Entire home/apt,4,140.0,4,0,24,54,329,2021-04-26,36,93.0,9.0,10.0,10.0,10.0,9.0,2,0.44,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
3540235,20210425152431,2021-04-26,17469794,"Hollywood, Florida, United States",Hollywood,26.01081,-80.11673,Entire villa,Entire home/apt,8,177.0,5,2,2,9,255,2021-04-26,16,91.0,10.0,10.0,10.0,10.0,9.0,59,0.33,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
3827396,20210425152431,2021-04-26,19693539,"Hollywood, Florida, United States",Hollywood,25.98839,-80.1186,Entire condominium,Entire home/apt,4,184.0,4,8,31,61,61,2021-04-26,139,91.0,9.0,8.0,9.0,9.0,9.0,1,1.72,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
4299482,20210425152431,2021-04-26,8790381,"Hollywood, Florida, United States",Hollywood,25.988139999999998,-80.11831,Entire condominium,Entire home/apt,6,226.0,3,6,12,27,170,2021-04-26,6,96.0,9.0,10.0,10.0,10.0,9.0,11,0.08,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
4628316,20210425152431,2021-04-26,12717900,"Hollywood, Florida, United States",Hollywood,26.01033,-80.11648000000001,Entire serviced apartment,Entire home/apt,2,150.0,1,0,0,0,0,2021-04-26,12,90.0,10.0,10.0,10.0,10.0,9.0,2,0.16,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
4628409,20210425152431,2021-04-26,12717900,"Hollywood, Florida, United States",Hollywood,26.01245,-80.11536,Entire serviced apartment,Entire home/apt,2,130.0,1,0,0,0,0,2021-04-26,11,91.0,9.0,9.0,10.0,10.0,10.0,2,0.15,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
5601522,20210425152431,2021-04-26,29040778,"Hollywood, Florida, United States",Hollywood,26.01114,-80.13873000000001,Entire house,Entire home/apt,8,695.0,3,26,52,80,297,2021-04-26,49,98.0,9.0,10.0,10.0,10.0,10.0,6,0.66,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
6082275,20210425152431,2021-04-26,15362033,"Hollywood, Florida, United States",Hollywood,25.98794,-80.11764000000001,Entire condominium,Entire home/apt,6,150.0,5,2,21,51,222,2021-04-26,9,91.0,10.0,9.0,10.0,10.0,9.0,24,0.13,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
6210339,20210425152431,2021-04-26,11509065,"Hollywood, Florida, United States",Hollywood,26.017120000000002,-80.11820999999999,Entire apartment,Entire home/apt,4,222.0,4,17,41,63,131,2021-04-26,22,96.0,9.0,10.0,10.0,10.0,9.0,13,0.35,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
6271547,20210425152431,2021-04-26,31595811,"Hollywood, Florida, United States",Hollywood,25.9882,-80.1183,Entire condominium,Entire home/apt,4,175.0,1,6,21,22,256,2021-04-26,2,90.0,9.0,10.0,8.0,10.0,10.0,53,0.04,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
6381557,20210425152431,2021-04-26,15362033,"Hollywood, Florida, United States",Hollywood,25.98949,-80.11877,Entire condominium,Entire home/apt,6,150.0,5,7,16,46,46,2021-04-26,27,95.0,9.0,9.0,10.0,10.0,9.0,24,0.41,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
6481485,20210425152431,2021-04-26,7554309,"Hollywood, Florida, United States",Hollywood,25.98735,-80.11865,Entire condominium,Entire home/apt,6,300.0,6,6,33,63,71,2021-04-26,52,98.0,10.0,10.0,10.0,10.0,10.0,4,0.8,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
7542920,20210425152431,2021-04-26,37085054,"Hollywood, Florida, United States",Hollywood,26.01062,-80.11721,Entire townhouse,Entire home/apt,6,720.0,3,0,0,0,0,2021-04-26,8,95.0,10.0,10.0,10.0,10.0,10.0,1,0.14,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
7715463,20210425152431,2021-04-26,3463815,"Hollywood, Florida, United States",Hollywood,25.98865,-80.11782,Entire apartment,Entire home/apt,2,145.0,2,17,44,74,314,2021-04-26,4,90.0,10.0,9.0,10.0,10.0,10.0,2,0.06,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
8093626,20210425152431,2021-04-26,15362033,"Hollywood, Florida, United States",Hollywood,25.98719,-80.1195,Entire condominium,Entire home/apt,6,199.0,5,2,8,23,183,2021-04-26,13,92.0,9.0,10.0,10.0,10.0,10.0,24,0.2,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
8370952,20210425152431,2021-04-26,8790381,"Hollywood, Florida, United States",Hollywood,25.987920000000003,-80.1187,Entire condominium,Entire home/apt,6,190.0,4,0,0,8,123,2021-04-26,22,93.0,9.0,9.0,9.0,10.0,9.0,11,0.34,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
8429396,20210425152431,2021-04-26,44392538,"Hollywood, Florida, United States",Hallandale Beach,25.98634,-80.11875,Entire condominium,Entire home/apt,5,115.0,6,3,4,4,72,2021-04-26,31,97.0,10.0,10.0,10.0,10.0,10.0,1,0.65,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
8724077,20210425152431,2021-04-26,15362033,"Hollywood, Florida, United States",Hollywood,25.98924,-80.11891999999999,Entire condominium,Entire home/apt,6,199.0,5,5,12,15,149,2021-04-26,15,95.0,10.0,10.0,10.0,10.0,10.0,24,0.22,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
9110396,20210425152431,2021-04-26,15225187,"Hollywood, Florida, United States",Hollywood,25.98763,-80.11909,Entire apartment,Entire home/apt,5,200.0,6,0,0,0,26,2021-04-26,18,94.0,9.0,9.0,9.0,10.0,9.0,1,0.41,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
9361338,20210425152431,2021-04-26,3931139,"Hollywood, Florida, United States",Hollywood,26.00255,-80.15025,Entire guest suite,Entire home/apt,2,84.0,2,25,50,71,160,2021-04-26,9,91.0,9.0,9.0,9.0,9.0,9.0,1,2.43,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
9393016,20210425152431,2021-04-26,29537330,"Hollywood, Florida, United States",Hollywood,26.004479999999997,-80.18871,Entire villa,Entire home/apt,16,2000.0,3,16,37,64,317,2021-04-26,73,98.0,10.0,10.0,10.0,10.0,9.0,18,1.13,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
9397854,20210425152431,2021-04-26,15362033,"Hollywood, Florida, United States",Hollywood,25.98767,-80.11873,Entire condominium,Entire home/apt,6,192.0,5,0,6,7,155,2021-04-26,11,98.0,10.0,10.0,10.0,10.0,10.0,24,0.18,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
9404209,20210425152431,2021-04-26,840481,"Hollywood, Florida, United States",Hollywood,26.01458,-80.11547,Entire cottage,Entire home/apt,4,135.0,5,3,25,31,31,2021-04-26,141,97.0,10.0,10.0,10.0,10.0,10.0,2,2.14,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
9752527,20210425152431,2021-04-26,26707196,"Hollywood, Florida, United States",Hollywood,26.0123,-80.11683000000001,Entire apartment,Entire home/apt,2,60.0,3,0,0,0,0,2021-04-26,8,100.0,10.0,9.0,10.0,10.0,10.0,1,0.13,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
9878641,20210425152431,2021-04-26,50828435,"Hollywood, Florida, United States",Hallandale Beach,25.98643,-80.11861999999999,Entire condominium,Entire home/apt,2,165.0,3,0,0,0,208,2021-04-26,8,94.0,9.0,10.0,10.0,10.0,9.0,3,0.13,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
9939199,20210425152431,2021-04-26,31595811,"Hollywood, Florida, United States",Hollywood,25.9889,-80.11941999999999,Entire condominium,Entire home/apt,4,175.0,1,0,0,28,294,2021-04-26,1,100.0,10.0,10.0,10.0,10.0,10.0,53,0.07,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
9986693,20210425152431,2021-04-26,31595811,"Hollywood, Florida, United States",Hollywood,25.98771,-80.11881,Entire condominium,Entire home/apt,6,215.0,1,2,3,10,149,2021-04-26,13,91.0,9.0,8.0,9.0,9.0,9.0,53,0.22,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
10066545,20210425152431,2021-04-26,31595811,"Hollywood, Florida, United States",Hollywood,25.9897,-80.1174,Entire condominium,Entire home/apt,4,172.0,1,0,10,40,315,2021-04-26,2,90.0,10.0,8.0,9.0,10.0,10.0,53,0.12,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
10070694,20210425152431,2021-04-26,31595811,"Hollywood, Florida, United States",Hollywood,25.989810000000002,-80.11795,Entire condominium,Entire home/apt,4,175.0,1,0,13,24,261,2021-04-26,1,100.0,8.0,8.0,10.0,10.0,10.0,53,1.0,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
10456720,20210425152431,2021-04-26,7187111,"Hollywood, Florida, United States",Hollywood,26.029529999999998,-80.15135,Entire bungalow,Entire home/apt,4,153.0,6,25,55,85,175,2021-04-26,35,97.0,9.0,10.0,10.0,9.0,9.0,1,0.55,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
11102296,20210425152431,2021-04-26,57660099,"Hollywood, Florida, United States",Hollywood,25.98869,-80.11806,Entire apartment,Entire home/apt,6,193.0,2,0,2,11,204,2021-04-26,87,91.0,9.0,8.0,10.0,10.0,9.0,1,1.5,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
11683085,20210425152431,2021-04-26,15362033,"Hollywood, Florida, United States",Hollywood,25.98777,-80.11748,Entire condominium,Entire home/apt,6,150.0,5,0,14,44,215,2021-04-26,11,95.0,9.0,9.0,10.0,10.0,9.0,24,0.19,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
12536002,20210425152431,2021-04-26,14684610,"Hollywood, Florida, United States",Hollywood,26.01596,-80.14198,Entire apartment,Entire home/apt,4,186.0,4,30,60,90,365,2021-04-26,108,97.0,10.0,10.0,10.0,10.0,10.0,3,1.77,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
13045423,20210425152431,2021-04-26,72178410,"Hollywood, Florida, United States",Hollywood,25.988670000000003,-80.11914,Entire apartment,Entire home/apt,6,92.0,4,0,0,0,16,2021-04-26,75,94.0,10.0,9.0,9.0,10.0,9.0,1,1.3,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
13063045,20210425152431,2021-04-26,32269246,"Hollywood, Florida, United States",Hollywood,26.02529,-80.1569,Entire guest suite,Entire home/apt,2,75.0,1,0,0,0,0,2021-04-26,18,94.0,10.0,10.0,10.0,9.0,10.0,4,0.65,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
14069496,20210425152431,2021-04-26,31595811,"Hollywood, Florida, United States",Hollywood,25.9889,-80.11776,Entire condominium,Entire home/apt,4,175.0,1,7,13,27,284,2021-04-26,12,90.0,10.0,8.0,9.0,10.0,9.0,53,0.25,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
14783901,20210425152431,2021-04-26,10380573,"Hollywood, Florida, United States",Hollywood,26.00892,-80.18643,Entire townhouse,Entire home/apt,12,243.0,6,3,12,16,270,2021-04-26,49,92.0,9.0,9.0,10.0,9.0,9.0,1,0.89,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
15023039,20210425152431,2021-04-26,94821255,"Hollywood, Florida, United States",Hollywood,26.01711,-80.11535,Entire apartment,Entire home/apt,4,131.0,3,4,8,11,146,2021-04-26,67,96.0,10.0,10.0,10.0,10.0,9.0,1,1.2,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
15253542,20210425152431,2021-04-26,97008207,"Hollywood, Florida, United States",Hollywood,26.01882,-80.19168,Entire house,Entire home/apt,6,354.0,5,23,48,78,345,2021-04-26,78,100.0,10.0,10.0,10.0,10.0,10.0,1,1.61,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16004630,20210425152431,2021-04-26,59798820,"Hollywood, Florida, United States",Hollywood,26.00001,-80.1343,Entire house,Entire home/apt,4,2165.0,4,25,55,85,85,2021-04-26,122,99.0,10.0,10.0,10.0,10.0,10.0,1,2.28,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16067034,20210425152431,2021-04-26,8790381,"Hollywood, Florida, United States",Hollywood,25.98795,-80.11943000000001,Entire condominium,Entire home/apt,3,139.0,3,9,9,31,98,2021-04-26,10,90.0,9.0,10.0,10.0,10.0,9.0,11,0.28,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16125608,20210425152431,2021-04-26,46411263,"Hollywood, Florida, United States",Hollywood,25.98757,-80.11833,Entire apartment,Entire home/apt,3,125.0,1,1,1,26,26,2021-04-26,26,91.0,10.0,9.0,10.0,10.0,10.0,1,0.5,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16180295,20210425152431,2021-04-26,73024783,"Hollywood, Florida, United States",Hollywood,25.99788,-80.14090999999999,Entire house,Entire home/apt,8,459.0,5,6,17,47,236,2021-04-26,42,99.0,10.0,10.0,10.0,10.0,10.0,3,0.8,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16220127,20210425152431,2021-04-26,50006959,"Hollywood, Florida, United States",Hollywood,26.01153,-80.19545,Entire apartment,Entire home/apt,4,105.0,1,17,26,47,50,2021-04-26,20,96.0,10.0,10.0,10.0,9.0,10.0,18,0.38,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16225292,20210425152431,2021-04-26,50006959,"Hollywood, Florida, United States",Hollywood,26.01158,-80.19561999999999,Entire apartment,Entire home/apt,4,139.0,1,14,19,34,37,2021-04-26,13,100.0,10.0,10.0,10.0,10.0,10.0,18,0.25,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16338777,20210425152431,2021-04-26,50006959,"Hollywood, Florida, United States",Hollywood,26.01002,-80.19575999999999,Entire apartment,Entire home/apt,4,116.0,1,18,19,22,29,2021-04-26,9,98.0,9.0,10.0,10.0,9.0,10.0,18,0.17,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16338964,20210425152431,2021-04-26,50006959,"Hollywood, Florida, United States",Hollywood,26.01097,-80.19456,Entire apartment,Entire home/apt,4,138.0,1,17,45,72,75,2021-04-26,20,96.0,10.0,10.0,10.0,9.0,9.0,18,0.38,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16339043,20210425152431,2021-04-26,50006959,"Hollywood, Florida, United States",Hollywood,26.01025,-80.19565,Entire apartment,Entire home/apt,2,108.0,1,7,10,15,47,2021-04-26,37,95.0,10.0,10.0,10.0,10.0,10.0,18,0.71,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16345461,20210425152431,2021-04-26,50211462,"Hollywood, Florida, United States",Hollywood,26.011429999999997,-80.13075,Entire house,Entire home/apt,14,629.0,1,4,16,25,283,2021-04-26,94,95.0,9.0,10.0,10.0,10.0,9.0,8,1.86,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16388135,20210425152431,2021-04-26,29415440,"Hollywood, Florida, United States",Hollywood,25.987379999999998,-80.11864,Entire apartment,Entire home/apt,7,295.0,5,15,39,69,221,2021-04-26,15,90.0,9.0,9.0,9.0,9.0,9.0,7,0.29,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16423848,20210425152431,2021-04-26,50006959,"Hollywood, Florida, United States",Hollywood,26.011860000000002,-80.19445,Entire apartment,Entire home/apt,4,135.0,1,14,44,68,72,2021-04-26,13,92.0,9.0,9.0,10.0,10.0,9.0,18,0.25,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16450471,20210425152431,2021-04-26,5643562,"Hollywood, Florida, United States",Hollywood,25.986439999999998,-80.11981,Entire apartment,Entire home/apt,6,172.0,3,8,22,45,316,2021-04-26,38,97.0,10.0,10.0,10.0,10.0,10.0,1,0.73,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16684062,20210425152431,2021-04-26,110292628,"Hollywood, Florida, United States",Hollywood,26.001929999999998,-80.11761,Entire condominium,Entire home/apt,6,110.0,2,0,0,0,0,2021-04-26,5,96.0,10.0,10.0,10.0,10.0,10.0,1,0.1,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
16754415,20210425152431,2021-04-26,103461129,"Hollywood, Florida, United States",Hollywood,25.987379999999998,-80.11864,Entire apartment,Entire home/apt,4,128.0,4,0,0,9,9,2021-04-26,69,96.0,10.0,10.0,10.0,10.0,10.0,1,1.33,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
17276379,20210425152431,2021-04-26,54622775,"Hollywood, Florida, United States",Hallandale Beach,25.98605,-80.11864,Entire serviced apartment,Entire home/apt,6,306.0,2,6,19,27,290,2021-04-26,44,96.0,9.0,10.0,10.0,10.0,9.0,1,0.87,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
17329349,20210425152431,2021-04-26,35291363,"Hollywood, Florida, United States",Hollywood,25.98806,-80.11891999999999,Entire condominium,Entire home/apt,4,129.0,4,3,33,63,310,2021-04-26,13,97.0,10.0,10.0,10.0,10.0,10.0,2,0.36,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
17574698,20210425152431,2021-04-26,119358426,"Hollywood, Florida, United States",Hollywood,26.02026,-80.13669,Entire house,Entire home/apt,8,273.0,3,0,0,1,275,2021-04-26,68,94.0,9.0,10.0,10.0,10.0,9.0,1,1.37,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
17844669,20210425152431,2021-04-26,67181618,"Hollywood, Florida, United States",Hollywood,26.00962,-80.14933,Entire townhouse,Entire home/apt,4,160.0,1,0,0,0,0,2021-04-26,17,100.0,10.0,10.0,10.0,10.0,10.0,1,0.35,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
17861023,20210425152431,2021-04-26,93012131,"Hollywood, Florida, United States",Hollywood,25.98769,-80.11972,Entire condominium,Entire home/apt,7,287.0,3,14,41,64,290,2021-04-26,28,93.0,9.0,10.0,10.0,10.0,9.0,4,0.6,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
18237402,20210425152431,2021-04-26,39182439,"Hollywood, Florida, United States",Hallandale Beach,25.985870000000002,-80.1182,Entire condominium,Entire home/apt,6,251.0,2,2,4,15,81,2021-04-26,72,94.0,9.0,9.0,10.0,10.0,9.0,2,1.5,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
18394034,20210425152431,2021-04-26,2252443,"Hollywood, Florida, United States",Hollywood,26.01069,-80.11559,Entire apartment,Entire home/apt,6,73.0,2,4,8,11,29,2021-04-26,192,94.0,9.0,10.0,10.0,10.0,10.0,21,4.01,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
18550601,20210425152431,2021-04-26,12088417,"Hollywood, Florida, United States",Hallandale Beach,25.987070000000003,-80.11798,Entire condominium,Entire home/apt,6,213.0,2,10,19,29,275,2021-04-26,55,94.0,10.0,10.0,10.0,10.0,9.0,1,1.14,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
18842340,20210425152431,2021-04-26,25818436,"Hollywood, Florida, United States",Hollywood,25.98911,-80.11787,Entire apartment,Entire home/apt,6,257.0,2,4,16,38,293,2021-04-26,54,91.0,9.0,9.0,10.0,10.0,9.0,1,1.13,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
19031387,20210425152431,2021-04-26,32573006,"Hollywood, Florida, United States",Hallandale Beach,25.985570000000003,-80.11848,Entire apartment,Entire home/apt,3,229.0,2,8,34,64,154,2021-04-26,24,94.0,9.0,10.0,10.0,10.0,9.0,5,0.52,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
19437860,20210425152431,2021-04-26,8024738,"Hollywood, Florida, United States",Hallandale Beach,25.98549,-80.1186,Entire apartment,Entire home/apt,4,320.0,3,4,5,5,273,2021-04-26,23,93.0,9.0,9.0,9.0,9.0,9.0,1,0.51,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
19679082,20210425152431,2021-04-26,31595811,"Hollywood, Florida, United States",Hollywood,25.98786,-80.11779,Entire condominium,Entire home/apt,4,162.0,1,9,26,56,312,2021-04-26,6,90.0,9.0,9.0,10.0,10.0,9.0,53,0.15,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
19811459,20210425152431,2021-04-26,12474513,"Hollywood, Florida, United States",Hollywood,25.98682,-80.11867,Entire apartment,Entire home/apt,6,357.0,2,21,51,81,137,2021-04-26,5,100.0,10.0,9.0,10.0,10.0,10.0,1,0.13,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
20015780,20210425152431,2021-04-26,22291290,"Hollywood, Florida, United States",Hollywood,25.98891,-80.11737,Entire apartment,Entire home/apt,4,145.0,3,2,4,7,213,2021-04-26,46,95.0,9.0,10.0,9.0,10.0,10.0,1,1.13,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
20065124,20210425152431,2021-04-26,39650333,"Hollywood, Florida, United States",Hollywood,26.0184,-80.16502,Entire house,Entire home/apt,8,526.0,4,13,31,61,332,2021-04-26,12,92.0,9.0,10.0,9.0,10.0,9.0,1,0.28,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
20391834,20210425152431,2021-04-26,31595811,"Hollywood, Florida, United States",Hollywood,25.98946,-80.1179,Entire condominium,Entire home/apt,4,215.0,1,10,15,18,236,2021-04-26,1,100.0,10.0,10.0,10.0,10.0,10.0,53,0.07,HOLLYWOOD,FL,12086,Miami-Dade County,28.6,776975,98.8,33023
