,month,tmax,tmin,prcp,city_name,ID,Name,Lat,Lon
138,10,71.71548387096773,43.74193548387096,0.09212903225806453,Amarillo,USW00023047,Amarillo,35.2333,-101.7089
139,10,71.71548387096773,43.74193548387096,0.09212903225806453,Amarillo,USW00023047,Amarillo,35.2333,-101.7089
140,11,63.398,34.36200000000001,0.010600000000000002,Amarillo,USW00023047,Amarillo,35.2333,-101.7089
141,11,63.398,34.36200000000001,0.010600000000000002,Amarillo,USW00023047,Amarillo,35.2333,-101.7089
142,12,55.7858064516129,26.98322580645161,0.01167741935483871,Amarillo,USW00023047,Amarillo,35.2333,-101.7089
143,12,55.7858064516129,26.98322580645161,0.01167741935483871,Amarillo,USW00023047,Amarillo,35.2333,-101.7089
144,1,48.82387096774194,30.75161290322581,0.13535483870967746,Asheville,USW00003812,Asheville,35.4319,-82.5375
145,1,48.82387096774194,30.75161290322581,0.13535483870967746,Asheville,USW00003812,Asheville,35.4319,-82.5375
146,1,48.82387096774194,30.75161290322581,0.13535483870967746,Asheville,USW00003812,Asheville,35.4319,-82.5375
147,2,56.36798029556651,35.67475369458128,0.17592857142857146,Asheville,USW00003812,Asheville,35.4319,-82.5375
148,2,56.36798029556651,35.67475369458128,0.17592857142857146,Asheville,USW00003812,Asheville,35.4319,-82.5375
149,2,56.36798029556651,35.67475369458128,0.17592857142857146,Asheville,USW00003812,Asheville,35.4319,-82.5375
150,3,59.75161290322581,38.88774193548387,0.14412903225806453,Asheville,USW00003812,Asheville,35.4319,-82.5375
151,3,59.75161290322581,38.88774193548387,0.14412903225806453,Asheville,USW00003812,Asheville,35.4319,-82.5375
152,3,59.75161290322581,38.88774193548387,0.14412903225806453,Asheville,USW00003812,Asheville,35.4319,-82.5375
153,4,68.86333333333334,45.14333333333334,0.1998,Asheville,USW00003812,Asheville,35.4319,-82.5375
154,4,68.86333333333334,45.14333333333334,0.1998,Asheville,USW00003812,Asheville,35.4319,-82.5375
155,4,68.86333333333334,45.14333333333334,0.1998,Asheville,USW00003812,Asheville,35.4319,-82.5375
156,5,76.24774193548387,54.78838709677421,0.22083870967741934,Asheville,USW00003812,Asheville,35.4319,-82.5375
157,5,76.24774193548387,54.78838709677421,0.22083870967741934,Asheville,USW00003812,Asheville,35.4319,-82.5375
158,5,76.24774193548387,54.78838709677421,0.22083870967741934,Asheville,USW00003812,Asheville,35.4319,-82.5375
159,6,81.91666666666667,62.00133333333334,0.13620000000000002,Asheville,USW00003812,Asheville,35.4319,-82.5375
160,6,81.91666666666667,62.00133333333334,0.13620000000000002,Asheville,USW00003812,Asheville,35.4319,-82.5375
161,6,81.91666666666667,62.00133333333334,0.13620000000000002,Asheville,USW00003812,Asheville,35.4319,-82.5375
162,7,85.60451612903225,65.5083870967742,0.14929032258064515,Asheville,USW00003812,Asheville,35.4319,-82.5375
163,7,85.60451612903225,65.5083870967742,0.14929032258064515,Asheville,USW00003812,Asheville,35.4319,-82.5375
164,7,85.60451612903225,65.5083870967742,0.14929032258064515,Asheville,USW00003812,Asheville,35.4319,-82.5375
165,8,83.27290322580646,64.61290322580646,0.2627096774193548,Asheville,USW00003812,Asheville,35.4319,-82.5375
166,8,83.27290322580646,64.61290322580646,0.2627096774193548,Asheville,USW00003812,Asheville,35.4319,-82.5375
167,8,83.27290322580646,64.61290322580646,0.2627096774193548,Asheville,USW00003812,Asheville,35.4319,-82.5375
168,9,80.07666666666668,59.96466666666667,0.13226666666666667,Asheville,USW00003812,Asheville,35.4319,-82.5375
169,9,80.07666666666668,59.96466666666667,0.13226666666666667,Asheville,USW00003812,Asheville,35.4319,-82.5375
170,9,80.07666666666668,59.96466666666667,0.13226666666666667,Asheville,USW00003812,Asheville,35.4319,-82.5375
171,10,71.21290322580644,50.203870967741935,0.2265161290322581,Asheville,USW00003812,Asheville,35.4319,-82.5375
172,10,71.21290322580644,50.203870967741935,0.2265161290322581,Asheville,USW00003812,Asheville,35.4319,-82.5375
173,10,71.21290322580644,50.203870967741935,0.2265161290322581,Asheville,USW00003812,Asheville,35.4319,-82.5375
174,11,58.74333333333333,36.02866666666667,0.1056,Asheville,USW00003812,Asheville,35.4319,-82.5375
175,11,58.74333333333333,36.02866666666667,0.1056,Asheville,USW00003812,Asheville,35.4319,-82.5375
176,11,58.74333333333333,36.02866666666667,0.1056,Asheville,USW00003812,Asheville,35.4319,-82.5375
177,12,52.901935483870965,32.83612903225808,0.14561290322580644,Asheville,USW00003812,Asheville,35.4319,-82.5375
178,12,52.901935483870965,32.83612903225808,0.14561290322580644,Asheville,USW00003812,Asheville,35.4319,-82.5375
179,12,52.901935483870965,32.83612903225808,0.14561290322580644,Asheville,USW00003812,Asheville,35.4319,-82.5375
180,1,22.40956221198157,6.227265745007679,0.03755376344086022,Ashland,USW00094929,Ashland,46.5486,-90.9189
181,1,22.40956221198157,6.227265745007679,0.03755376344086022,Ashland,USW00094929,Ashland,46.5486,-90.9189
182,2,25.844047619047622,6.4833333333333325,0.05583333333333335,Ashland,USW00094929,Ashland,46.5486,-90.9189
183,2,25.844047619047622,6.4833333333333325,0.05583333333333335,Ashland,USW00094929,Ashland,46.5486,-90.9189
184,3,36.342939068100364,15.596845878136197,0.1576236559139785,Ashland,USW00094929,Ashland,46.5486,-90.9189
185,3,36.342939068100364,15.596845878136197,0.1576236559139785,Ashland,USW00094929,Ashland,46.5486,-90.9189
186,4,48.24111111111112,27.116666666666674,0.09199999999999997,Ashland,USW00094929,Ashland,46.5486,-90.9189
187,4,48.24111111111112,27.116666666666674,0.09199999999999997,Ashland,USW00094929,Ashland,46.5486,-90.9189
188,5,64.01350059737157,38.2105376344086,0.15077897252090802,Ashland,USW00094929,Ashland,46.5486,-90.9189
189,5,64.01350059737157,38.2105376344086,0.15077897252090802,Ashland,USW00094929,Ashland,46.5486,-90.9189
190,6,73.65905747126435,47.831517241379316,0.06564827586206896,Ashland,USW00094929,Ashland,46.5486,-90.9189
191,6,73.65905747126435,47.831517241379316,0.06564827586206896,Ashland,USW00094929,Ashland,46.5486,-90.9189
192,7,81.10016129032256,54.420806451612904,0.10567741935483872,Ashland,USW00094929,Ashland,46.5486,-90.9189
193,7,81.10016129032256,54.420806451612904,0.10567741935483872,Ashland,USW00094929,Ashland,46.5486,-90.9189
194,8,77.62795698924731,53.124731182795706,0.11634408602150535,Ashland,USW00094929,Ashland,46.5486,-90.9189
195,8,77.62795698924731,53.124731182795706,0.11634408602150535,Ashland,USW00094929,Ashland,46.5486,-90.9189
196,9,71.44444444444446,45.41777777777778,0.08177777777777777,Ashland,USW00094929,Ashland,46.5486,-90.9189
197,9,71.44444444444446,45.41777777777778,0.08177777777777777,Ashland,USW00094929,Ashland,46.5486,-90.9189
198,10,59.90483870967742,39.61129032258064,0.10854838709677417,Ashland,USW00094929,Ashland,46.5486,-90.9189
199,10,59.90483870967742,39.61129032258064,0.10854838709677417,Ashland,USW00094929,Ashland,46.5486,-90.9189
200,11,39.99000000000001,22.49666666666667,0.037000000000000005,Ashland,USW00094929,Ashland,46.5486,-90.9189
201,11,39.99000000000001,22.49666666666667,0.037000000000000005,Ashland,USW00094929,Ashland,46.5486,-90.9189
202,12,26.08870967741937,8.89731182795699,0.036112903225806466,Ashland,USW00094929,Ashland,46.5486,-90.9189
203,12,26.08870967741937,8.89731182795699,0.036112903225806466,Ashland,USW00094929,Ashland,46.5486,-90.9189
204,1,50.02064516129032,38.63290322580646,0.3625161290322581,Astoria,USW00094224,Astoria,46.1569,-123.8825
205,1,50.02064516129032,38.63290322580646,0.3625161290322581,Astoria,USW00094224,Astoria,46.1569,-123.8825
206,2,47.78502463054189,35.68970443349754,0.3260147783251231,Astoria,USW00094224,Astoria,46.1569,-123.8825
207,2,47.78502463054189,35.68970443349754,0.3260147783251231,Astoria,USW00094224,Astoria,46.1569,-123.8825
208,3,52.312258064516136,36.854193548387094,0.20367741935483874,Astoria,USW00094224,Astoria,46.1569,-123.8825
209,3,52.312258064516136,36.854193548387094,0.20367741935483874,Astoria,USW00094224,Astoria,46.1569,-123.8825
210,4,56.85600000000001,41.834,0.1801333333333333,Astoria,USW00094224,Astoria,46.1569,-123.8825
211,4,56.85600000000001,41.834,0.1801333333333333,Astoria,USW00094224,Astoria,46.1569,-123.8825
212,5,61.423225806451605,47.89548387096774,0.08193548387096773,Astoria,USW00094224,Astoria,46.1569,-123.8825
213,5,61.423225806451605,47.89548387096774,0.08193548387096773,Astoria,USW00094224,Astoria,46.1569,-123.8825
214,6,65.49422988505748,51.22137931034482,0.06929425287356321,Astoria,USW00094224,Astoria,46.1569,-123.8825
215,6,65.49422988505748,51.22137931034482,0.06929425287356321,Astoria,USW00094224,Astoria,46.1569,-123.8825
216,7,67.94967741935486,53.86,0.016129032258064516,Astoria,USW00094224,Astoria,46.1569,-123.8825
217,7,67.94967741935486,53.86,0.016129032258064516,Astoria,USW00094224,Astoria,46.1569,-123.8825
218,8,69.62236559139785,54.23182795698924,0.0186,Astoria,USW00094224,Astoria,46.1569,-123.8825
219,8,69.62236559139785,54.23182795698924,0.0186,Astoria,USW00094224,Astoria,46.1569,-123.8825
220,9,68.40666666666668,51.372,0.1307333333333333,Astoria,USW00094224,Astoria,46.1569,-123.8825
221,9,68.40666666666668,51.372,0.1307333333333333,Astoria,USW00094224,Astoria,46.1569,-123.8825
222,10,60.407741935483884,43.85032258064516,0.2311612903225807,Astoria,USW00094224,Astoria,46.1569,-123.8825
223,10,60.407741935483884,43.85032258064516,0.2311612903225807,Astoria,USW00094224,Astoria,46.1569,-123.8825
224,11,54.27066666666666,40.73333333333333,0.3207333333333333,Astoria,USW00094224,Astoria,46.1569,-123.8825
225,11,54.27066666666666,40.73333333333333,0.3207333333333333,Astoria,USW00094224,Astoria,46.1569,-123.8825
226,12,49.08490322580646,37.601720430107534,0.3172494623655914,Astoria,USW00094224,Astoria,46.1569,-123.8825
227,12,49.08490322580646,37.601720430107534,0.3172494623655914,Astoria,USW00094224,Astoria,46.1569,-123.8825
228,1,56.8541935483871,36.28322580645162,0.1846451612903226,Athens,USW00013873,Athens,33.9481,-83.3275
229,1,56.8541935483871,36.28322580645162,0.1846451612903226,Athens,USW00013873,Athens,33.9481,-83.3275
230,2,63.135320197044344,42.22955665024631,0.1714926108374384,Athens,USW00013873,Athens,33.9481,-83.3275
231,2,63.135320197044344,42.22955665024631,0.1714926108374384,Athens,USW00013873,Athens,33.9481,-83.3275
232,3,68.27032258064517,44.73677419354839,0.1249032258064516,Athens,USW00013873,Athens,33.9481,-83.3275
233,3,68.27032258064517,44.73677419354839,0.1249032258064516,Athens,USW00013873,Athens,33.9481,-83.3275
234,4,75.56266666666667,50.08266666666667,0.15373333333333333,Athens,USW00013873,Athens,33.9481,-83.3275
235,4,75.56266666666667,50.08266666666667,0.15373333333333333,Athens,USW00013873,Athens,33.9481,-83.3275
236,5,83.24193548387096,59.75870967741935,0.16109677419354834,Athens,USW00013873,Athens,33.9481,-83.3275
237,5,83.24193548387096,59.75870967741935,0.16109677419354834,Athens,USW00013873,Athens,33.9481,-83.3275
238,6,88.34,67.22,0.19513333333333333,Athens,USW00013873,Athens,33.9481,-83.3275
239,6,88.34,67.22,0.19513333333333333,Athens,USW00013873,Athens,33.9481,-83.3275
240,7,92.23677419354837,70.56967741935485,0.11445161290322578,Athens,USW00013873,Athens,33.9481,-83.3275
241,7,92.23677419354837,70.56967741935485,0.11445161290322578,Athens,USW00013873,Athens,33.9481,-83.3275
242,8,90.26387096774195,69.97612903225806,0.22548387096774195,Athens,USW00013873,Athens,33.9481,-83.3275
243,8,90.26387096774195,69.97612903225806,0.22548387096774195,Athens,USW00013873,Athens,33.9481,-83.3275
244,9,87.10333333333332,64.87866666666667,0.10293333333333332,Athens,USW00013873,Athens,33.9481,-83.3275
245,9,87.10333333333332,64.87866666666667,0.10293333333333332,Athens,USW00013873,Athens,33.9481,-83.3275
246,10,77.74000000000002,55.31032258064516,0.15380645161290324,Athens,USW00013873,Athens,33.9481,-83.3275
247,10,77.74000000000002,55.31032258064516,0.15380645161290324,Athens,USW00013873,Athens,33.9481,-83.3275
248,11,65.21291954022989,41.9140459770115,0.10929195402298852,Athens,USW00013873,Athens,33.9481,-83.3275
249,11,65.21291954022989,41.9140459770115,0.10929195402298852,Athens,USW00013873,Athens,33.9481,-83.3275
250,12,58.70518433179725,39.36046082949309,0.16928801843317973,Athens,USW00013873,Athens,33.9481,-83.3275
