id,scrape_id,last_scraped,host_id,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,price,minimum_nights,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month,city,state,county,county_name,series_complete_pop_pct,series_complete_yes,completeness_pct,zip
20785967,20210414165557,2021-04-17,10132741,"Captain Cook, Hawaii, United States",South Kona,19.217979999999997,-155.88288,Entire guest suite,Entire home/apt,4,99.0,1,1,4,17,158,2021-04-17,154,99.0,10.0,10.0,10.0,10.0,10.0,1,3.6,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
22507313,20210414165557,2021-04-17,48828256,"Captain Cook, Hawaii, United States",South Kona,19.194879999999998,-155.87412,Campsite,Entire home/apt,2,45.0,1,0,29,59,148,2021-04-17,7,100.0,9.0,10.0,10.0,9.0,10.0,2,0.18,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
23564681,20210414165557,2021-04-17,26057814,"Captain Cook, Hawaii, United States",South Kona,19.21095,-155.88269,Entire guest suite,Entire home/apt,4,135.0,4,3,6,27,277,2021-04-17,43,98.0,10.0,10.0,10.0,10.0,9.0,1,1.16,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
23582574,20210414165557,2021-04-17,13795157,"Captain Cook, Hawaii, United States",South Kona,19.31498,-155.88266000000002,Entire guest suite,Entire home/apt,4,85.0,3,4,4,4,96,2021-04-17,136,97.0,10.0,10.0,10.0,10.0,10.0,1,3.84,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
24773538,20210414165557,2021-04-17,37003019,"Captain Cook, Hawaii, United States",South Kona,19.4733,-155.91851,Entire house,Entire home/apt,5,195.0,5,8,12,14,197,2021-04-17,54,99.0,10.0,10.0,10.0,10.0,10.0,2,1.58,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
27710476,20210414165557,2021-04-17,66506243,"Captain Cook, Hawaii, United States",South Kona,19.46004,-155.88251,Entire guest suite,Entire home/apt,4,105.0,2,4,7,15,225,2021-04-17,112,98.0,10.0,10.0,10.0,10.0,10.0,4,3.51,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
31320649,20210414165557,2021-04-17,74485580,"Captain Cook, Hawaii, United States",South Kona,19.20375,-155.90468,Entire house,Entire home/apt,4,175.0,3,1,6,8,146,2021-04-17,5,100.0,10.0,10.0,10.0,8.0,10.0,1,0.21,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
31374258,20210414165557,2021-04-17,66506243,"Captain Cook, Hawaii, United States",South Kona,19.4574,-155.88142,Entire apartment,Entire home/apt,4,116.0,2,1,5,15,243,2021-04-17,98,99.0,10.0,10.0,10.0,10.0,10.0,4,3.57,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
34449311,20210414165557,2021-04-17,259528655,"Captain Cook, Hawaii, United States",South Kona,19.20834,-155.86108000000002,Entire guesthouse,Entire home/apt,2,111.0,2,3,5,18,131,2021-04-17,38,99.0,10.0,10.0,10.0,10.0,10.0,2,1.65,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
34506958,20210414165557,2021-04-17,259528655,"Captain Cook, Hawaii, United States",South Kona,19.20581,-155.86036000000001,Entire guest suite,Entire home/apt,2,75.0,1,2,7,30,191,2021-04-17,58,96.0,10.0,10.0,10.0,10.0,10.0,2,2.49,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
38095788,20210414165557,2021-04-17,151398424,"Captain Cook, Hawaii, United States",South Kona,19.492720000000002,-155.91467,Entire house,Entire home/apt,2,122.0,3,9,37,67,338,2021-04-17,11,98.0,10.0,10.0,10.0,10.0,9.0,161,0.63,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
38321030,20210414165557,2021-04-17,81288112,"Captain Cook, Hawaii, United States",Kau,19.082810000000002,-155.75467,Entire apartment,Entire home/apt,4,50.0,2,2,4,16,265,2021-04-17,39,98.0,10.0,10.0,10.0,10.0,10.0,2,1.99,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
38328813,20210414165557,2021-04-17,81288112,"Captain Cook, Hawaii, United States",Kau,19.08214,-155.75653,Entire apartment,Entire home/apt,4,50.0,2,4,7,13,178,2021-04-17,39,96.0,9.0,10.0,10.0,9.0,10.0,2,2.02,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
41560580,20210414165557,2021-04-17,327415835,"Captain Cook, Hawaii, United States",South Kona,19.48905,-155.91532,Entire apartment,Entire home/apt,4,115.0,3,1,1,1,1,2021-04-17,5,100.0,10.0,10.0,10.0,10.0,10.0,1,0.33,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
43897374,20210414165557,2021-04-17,26500124,"Captain Cook, Hawaii, United States",South Kona,19.21069,-155.8783,Entire house,Entire home/apt,6,199.0,3,13,25,52,222,2021-04-17,3,100.0,10.0,10.0,10.0,10.0,10.0,1,0.86,CAPTAIN COOK,HI,15001,Hawaii County,0.0,0,0.0,96704
5389,20210414165557,2021-04-16,7878,"Kailua Kona, Hawaii, United States",North Kona,19.56604,-155.96199,Entire house,Entire home/apt,6,239.0,6,1,2,4,189,2021-04-16,26,97.0,10.0,10.0,10.0,10.0,9.0,3,0.29,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
1615734,20210414165557,2021-04-16,8599847,"Kailua Kona, Hawaii, United States",North Kona,19.57301,-155.96015,Entire condominium,Entire home/apt,5,99.0,2,1,1,1,59,2021-04-16,47,97.0,10.0,10.0,10.0,10.0,10.0,2,0.53,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
5160858,20210414165557,2021-04-16,26689618,"Kailua Kona, Hawaii, United States",North Kona,19.59092,-155.97042,Entire condominium,Entire home/apt,2,179.0,2,0,4,12,217,2021-04-16,110,96.0,10.0,10.0,10.0,10.0,10.0,2,1.5,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
5825382,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.61652,-155.98283,Entire condominium,Entire home/apt,4,135.0,1,9,24,41,276,2021-04-16,12,90.0,10.0,10.0,10.0,10.0,10.0,210,0.17,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
8290661,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.558239999999998,-155.96199,Entire condominium,Entire home/apt,4,167.0,1,24,32,59,293,2021-04-16,8,98.0,9.0,9.0,10.0,10.0,10.0,210,0.13,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
10990311,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.61685,-155.98397,Entire condominium,Entire home/apt,2,155.0,1,5,16,31,182,2021-04-16,3,100.0,10.0,10.0,10.0,10.0,10.0,210,0.07,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
10990341,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.61553,-155.98226,Entire villa,Entire home/apt,6,534.0,1,10,27,36,227,2021-04-16,7,100.0,10.0,10.0,10.0,10.0,9.0,210,0.13,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
11888324,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.5676,-155.96128000000002,Entire condominium,Entire home/apt,6,272.0,1,12,28,34,197,2021-04-16,2,100.0,10.0,10.0,10.0,10.0,9.0,210,0.05,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
12453495,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.60964,-155.9677,Entire house,Entire home/apt,8,575.0,1,5,14,21,165,2021-04-16,21,98.0,10.0,10.0,10.0,10.0,10.0,210,0.38,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
13031906,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.56616,-155.96069,Entire condominium,Entire home/apt,6,272.0,1,22,45,61,198,2021-04-16,5,96.0,10.0,10.0,10.0,9.0,10.0,210,0.09,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
13174408,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.61676,-155.96103,Entire house,Entire home/apt,8,920.0,1,0,1,5,84,2021-04-16,15,99.0,10.0,10.0,10.0,10.0,9.0,210,0.38,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
13174682,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.62872,-155.95978,Entire house,Entire home/apt,6,858.0,1,0,1,1,99,2021-04-16,1,100.0,10.0,10.0,10.0,10.0,10.0,210,0.02,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
13281458,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.61812,-155.97959,Entire house,Entire home/apt,6,534.0,1,4,6,7,120,2021-04-16,6,100.0,10.0,10.0,10.0,10.0,9.0,210,0.2,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
13281607,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.617820000000002,-155.97721,Entire house,Entire home/apt,8,606.0,1,7,10,17,61,2021-04-16,3,100.0,10.0,10.0,10.0,10.0,9.0,210,0.06,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
13347985,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.63942,-156.00234,Entire house,Entire home/apt,8,1166.0,1,11,11,12,64,2021-04-16,4,95.0,10.0,10.0,10.0,10.0,10.0,210,0.1,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
14248225,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.55639,-155.96178,Entire condominium,Entire home/apt,4,173.0,1,6,20,38,168,2021-04-16,12,90.0,10.0,9.0,10.0,9.0,9.0,210,0.22,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
14254326,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.63774,-156.00087,Entire house,Entire home/apt,8,1333.0,1,5,8,12,130,2021-04-16,3,100.0,10.0,10.0,10.0,10.0,10.0,210,0.09,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
14254532,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.63926,-156.00415,Entire house,Entire home/apt,8,1814.0,1,18,41,46,243,2021-04-16,2,90.0,10.0,10.0,10.0,10.0,9.0,210,0.06,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
14388823,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.616229999999998,-155.97517,Entire house,Entire home/apt,6,382.0,1,8,8,17,181,2021-04-16,6,100.0,10.0,10.0,10.0,10.0,9.0,210,0.14,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
15372397,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.61627,-155.98268000000002,Entire condominium,Entire home/apt,4,133.0,1,3,29,38,186,2021-04-16,1,100.0,6.0,8.0,8.0,8.0,8.0,210,0.02,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
16228437,20210414165557,2021-04-16,26861072,"Kailua Kona, Hawaii, United States",South Kohala,20.02678,-155.70584,Entire apartment,Entire home/apt,2,130.0,3,14,44,74,349,2021-04-16,4,100.0,10.0,10.0,10.0,10.0,10.0,1,0.1,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
18415037,20210414165557,2021-04-16,45156042,"Kailua Kona, Hawaii, United States",North Kona,19.6106,-155.96344,Entire guest suite,Entire home/apt,5,160.0,3,1,7,30,186,2021-04-16,49,100.0,10.0,10.0,10.0,10.0,10.0,1,1.09,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
18995322,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.63105,-155.98878,Entire condominium,Entire home/apt,4,250.0,1,3,12,24,134,2021-04-16,8,100.0,10.0,10.0,9.0,10.0,9.0,210,0.26,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
19271335,20210414165557,2021-04-16,107293305,"Kailua Kona, Hawaii, United States",North Kona,19.64558,-155.98467,Entire house,Entire home/apt,6,202.0,1,7,14,15,137,2021-04-16,2,90.0,10.0,9.0,9.0,10.0,9.0,194,0.05,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
20206542,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.56689,-155.95953,Entire condominium,Entire home/apt,4,216.0,1,18,27,42,135,2021-04-16,2,100.0,10.0,10.0,10.0,10.0,10.0,210,0.05,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
21726483,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.56614,-155.96157,Entire condominium,Entire home/apt,6,287.0,1,14,16,19,125,2021-04-16,17,98.0,10.0,10.0,10.0,10.0,10.0,210,0.44,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
22278322,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.56615,-155.96015,Entire condominium,Entire home/apt,6,272.0,1,6,23,44,234,2021-04-16,3,100.0,10.0,10.0,10.0,9.0,8.0,210,0.08,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
22278368,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.616770000000002,-155.98266999999998,Entire condominium,Entire home/apt,4,164.0,1,9,17,17,84,2021-04-16,2,100.0,10.0,10.0,10.0,10.0,8.0,210,0.09,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
22278412,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.55791,-155.95963,Entire condominium,Entire home/apt,4,122.0,1,2,6,16,101,2021-04-16,7,100.0,9.0,10.0,10.0,10.0,10.0,210,0.2,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
22278951,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.61621,-155.97385,Entire house,Entire home/apt,6,534.0,1,2,5,11,57,2021-04-16,5,100.0,10.0,10.0,10.0,10.0,10.0,210,0.15,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
22703568,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.61591,-155.98452,Entire condominium,Entire home/apt,4,150.0,1,12,41,62,232,2021-04-16,8,95.0,9.0,10.0,10.0,10.0,9.0,210,0.24,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
23240672,20210414165557,2021-04-16,95747804,"Kailua Kona, Hawaii, United States",Puna,19.43732,-155.19166,Entire guesthouse,Entire home/apt,4,98.0,2,6,15,35,299,2021-04-16,129,96.0,9.0,10.0,10.0,9.0,10.0,2,3.36,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
24452376,20210414165557,2021-04-16,35970508,"Kailua Kona, Hawaii, United States",North Kona,19.61318,-155.98178000000001,Entire condominium,Entire home/apt,4,196.0,1,8,23,29,72,2021-04-16,3,93.0,9.0,9.0,9.0,10.0,10.0,11,1.91,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
24517878,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.56737,-155.95911999999998,Entire condominium,Entire home/apt,4,236.0,1,9,26,42,202,2021-04-16,2,100.0,10.0,10.0,10.0,10.0,10.0,210,0.06,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
25487034,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.62129,-155.97803000000002,Entire house,Entire home/apt,6,520.0,1,1,4,6,140,2021-04-16,6,100.0,10.0,10.0,10.0,10.0,10.0,210,0.22,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
25870032,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.56634,-155.96035,Entire condominium,Entire home/apt,6,252.0,1,0,0,12,168,2021-04-16,4,100.0,10.0,10.0,10.0,10.0,9.0,210,0.16,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
26627087,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.61745,-155.98379,Entire condominium,Entire home/apt,4,150.0,1,4,10,33,116,2021-04-16,8,98.0,10.0,9.0,10.0,10.0,10.0,210,0.27,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
27396765,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.56789,-155.95955,Entire condominium,Entire home/apt,6,272.0,1,0,12,21,204,2021-04-16,5,96.0,10.0,9.0,10.0,9.0,10.0,210,0.2,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
27410572,20210414165557,2021-04-16,107293305,"Kailua Kona, Hawaii, United States",North Kona,19.55595,-155.96608999999998,Entire house,Entire home/apt,6,320.0,1,11,14,16,234,2021-04-16,8,100.0,10.0,10.0,9.0,9.0,10.0,194,0.31,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
27443389,20210414165557,2021-04-16,107293305,"Kailua Kona, Hawaii, United States",North Kona,19.82176,-155.9791,Entire condominium,Entire home/apt,4,941.0,1,14,19,21,199,2021-04-16,2,100.0,10.0,10.0,9.0,10.0,9.0,194,0.1,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
27826924,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.64186,-156.00727,Entire house,Entire home/apt,9,1877.0,1,2,6,9,132,2021-04-16,1,100.0,10.0,10.0,10.0,10.0,10.0,210,0.04,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
28958892,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.61688,-155.98263,Entire condominium,Entire home/apt,4,179.0,1,0,7,24,112,2021-04-16,16,95.0,10.0,10.0,9.0,10.0,9.0,210,0.56,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
30177221,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.609779999999997,-155.97696000000002,Entire condominium,Entire home/apt,4,258.0,1,5,9,9,9,2021-04-16,8,93.0,9.0,10.0,10.0,10.0,10.0,210,0.31,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
30177223,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.565920000000002,-155.95926,Entire condominium,Entire home/apt,6,287.0,1,0,3,11,63,2021-04-16,10,94.0,9.0,10.0,10.0,10.0,10.0,210,0.38,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
30442678,20210414165557,2021-04-16,228569859,"Kailua Kona, Hawaii, United States",North Kona,19.705029999999997,-155.98003,Entire house,Entire home/apt,2,185.0,3,6,14,38,269,2021-04-16,28,100.0,10.0,10.0,10.0,10.0,10.0,1,0.98,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
31427162,20210414165557,2021-04-16,107293305,"Kailua Kona, Hawaii, United States",North Kona,19.555970000000002,-155.96421,Entire house,Entire home/apt,6,320.0,1,2,6,16,117,2021-04-16,5,100.0,10.0,10.0,10.0,10.0,10.0,194,0.24,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
31800201,20210414165557,2021-04-16,18476866,"Kailua Kona, Hawaii, United States",North Kona,19.61486,-155.98373,Entire condominium,Entire home/apt,3,149.0,1,4,25,55,243,2021-04-16,5,96.0,10.0,10.0,10.0,10.0,10.0,210,0.2,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
32141489,20210414165557,2021-04-16,107293305,"Kailua Kona, Hawaii, United States",North Kona,19.60783,-155.97717,Entire condominium,Entire home/apt,6,120.0,1,5,8,11,217,2021-04-16,8,90.0,9.0,9.0,9.0,10.0,10.0,194,0.35,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
32703680,20210414165557,2021-04-16,107293305,"Kailua Kona, Hawaii, United States",North Kona,19.57319,-155.95721,Entire house,Entire home/apt,6,237.0,1,2,3,14,180,2021-04-16,3,100.0,10.0,10.0,10.0,10.0,9.0,194,0.2,KAILUA KONA,HI,15001,Hawaii County,0.0,0,0.0,96740
